frequency,delayrising,delayfalling
10517,550.5435907788133,7.98226080839467e6
10518,550.5379249116431,7.982269986376677e6
10519,550.5322592920687,7.982279161477902e6
10520,550.52659392009,7.98228833369883e6
10521,550.5209287957072,7.982297503039946e6
10522,550.51526391892,7.982306669501736e6
10523,550.5095992897286,7.982315833084685e6
10524,550.5039349081329,7.982324993789278e6
10525,550.4982707741331,7.982334151616001e6
10526,550.4926068877289,7.982343306565338e6
10527,550.4869432489205,7.982352458637776e6
10528,550.4812798577078,7.982361607833799e6
10529,550.475616714091,7.982370754153893e6
10530,550.4699538180698,7.982379897598543e6
10531,550.4642911696444,7.982389038168236e6
10532,550.4586287688148,7.982398175863455e6
10533,550.452966615581,7.982407310684686e6
10534,550.4473047099428,7.982416442632414e6
10535,550.4416430519004,7.982425571707126e6
10536,550.4359816414538,7.982434697909306e6
10537,550.4303204786029,7.982443821239439e6
10538,550.4246595633479,7.982452941698011e6
10539,550.4189988956884,7.982462059285508e6
10540,550.4133384756249,7.982471174002413e6
10541,550.407678303157,7.982480285849214e6
10542,550.4020183782849,7.9824893948263945e6
10543,550.3963587010085,7.982498500934441e6
10544,550.3906992713279,7.982507604173837e6
10545,550.385040089243,7.98251670454507e6
10546,550.3793811547539,7.982525802048625e6
10547,550.3737224678606,7.982534896684987e6
10548,550.368064028563,7.98254398845464e6
10549,550.3624058368612,7.982553077358071e6
10550,550.356747892755,7.982562163395765e6
10551,550.3510901962447,7.982571246568207e6
10552,550.3454327473302,7.982580326875882e6
10553,550.3397755460113,7.982589404319276e6
10554,550.3341185922882,7.9825984788988745e6
10555,550.3284618861609,7.982607550615162e6
10556,550.3228054276293,7.982616619468625e6
10557,550.3171492166935,7.982625685459747e6
10558,550.3114932533534,7.982634748589015e6
10559,550.3058375376091,7.982643808856913e6
10560,550.3001820694606,7.982652866263928e6
10561,550.2945268489077,7.982661920810544e6
10562,550.2888718759507,7.982670972497246e6
10563,550.2832171505893,7.982680021324521e6
10564,550.2775626728238,7.982689067292853e6
10565,550.271908442654,7.982698110402728e6
10566,550.26625446008,7.982707150654631e6
10567,550.2606007251017,7.982716188049047e6
10568,550.2549472377191,7.982725222586462e6
10569,550.2492939979322,7.982734254267361e6
10570,550.2436410057412,7.982743283092229e6
10571,550.2379882611459,7.9827523090615515e6
10572,550.2323357641463,7.982761332175815e6
10573,550.2266835147426,7.982770352435502e6
10574,550.2210315129346,7.982779369841102e6
10575,550.2153797587223,7.982788384393096e6
10576,550.2097282521057,7.9827973960919725e6
10577,550.204076993085,7.982806404938214e6
10578,550.19842598166,7.982815410932309e6
10579,550.1927752178307,7.982824414074741e6
10580,550.1871247015971,7.982833414365996e6
10581,550.1814744329594,7.982842411806558e6
10582,550.1758244119173,7.982851406396914e6
10583,550.170174638471,7.982860398137548e6
10584,550.1645251126206,7.982869387028947e6
10585,550.1588758343659,7.982878373071594e6
10586,550.1532268037068,7.982887356265976e6
10587,550.1475780206436,7.982896336612578e6
10588,550.1419294851761,7.982905314111885e6
10589,550.1362811973042,7.982914288764383e6
10590,550.1306331570283,7.982923260570557e6
10591,550.124985364348,7.982932229530891e6
10592,550.1193378192636,7.9829411956458725e6
10593,550.1136905217749,7.982950158915985e6
10594,550.1080434718818,7.982959119341716e6
10595,550.1023966695846,7.982968076923549e6
10596,550.0967501148831,7.98297703166197e6
10597,550.0911038077774,7.982985983557464e6
10598,550.0854577482673,7.982994932610516e6
10599,550.0798119363532,7.983003878821612e6
10600,550.0741663720347,7.983012822191238e6
10601,550.068521055312,7.983021762719878e6
10602,550.062875986185,7.983030700408018e6
10603,550.0572311646538,7.983039635256143e6
10604,550.0515865907183,7.9830485672647385e6
10605,550.0459422643786,7.983057496434289e6
10606,550.0402981856346,7.983066422765282e6
10607,550.0346543544864,7.983075346258201e6
10608,550.029010770934,7.983084266913531e6
10609,550.0233674349772,7.983093184731759e6
10610,550.0177243466163,7.983102099713369e6
10611,550.0120815058511,7.983111011858847e6
10612,550.0064389126817,7.9831199211686775e6
10613,550.000796567108,7.983128827643347e6
10614,549.9951544691301,7.98313773128334e6
10615,549.9895126187478,7.983146632089143e6
10616,549.9838710159614,7.983155530061239e6
10617,549.9782296607707,7.983164425200115e6
10618,549.9725885531758,7.9831733175062565e6
10619,549.9669476931766,7.983182206980148e6
10620,549.9613070807732,7.983191093622276e6
10621,549.9556667159654,7.983199977433125e6
10622,549.9500265987535,7.983208858413179e6
10623,549.9443867291374,7.983217736562926e6
10624,549.9387471071169,7.98322661188285e6
10625,549.9331077326923,7.983235484373435e6
10626,549.9274686058634,7.983244354035169e6
10627,549.9218297266302,7.983253220868536e6
10628,549.9161910949928,7.983262084874021e6
10629,549.9105527109512,7.98327094605211e6
10630,549.9049145745053,7.983279804403287e6
10631,549.8992766856551,7.98328865992804e6
10632,549.8936390444006,7.983297512626851e6
10633,549.888001650742,7.9833063625002075e6
10634,549.8823645046791,7.983315209548594e6
10635,549.876727606212,7.983324053772497e6
10636,549.8710909553406,7.9833328951724e6
10637,549.865454552065,7.98334173374879e6
10638,549.8598183963851,7.983350569502152e6
10639,549.8541824883009,7.98335940243297e6
10640,549.8485468278125,7.983368232541731e6
10641,549.8429114149199,7.983377059828918e6
10642,549.8372762496231,7.983385884295019e6
10643,549.8316413319219,7.9833947059405185e6
10644,549.8260066618166,7.983403524765902e6
10645,549.820372239307,7.983412340771654e6
10646,549.814738064393,7.98342115395826e6
10647,549.8091041370749,7.983429964326206e6
10648,549.8034704573525,7.983438771875976e6
10649,549.7978370252259,7.983447576608056e6
10650,549.792203840695,7.9834563785229325e6
10651,549.78657090376,7.98346517762109e6
10652,549.7809382144206,7.983473973903013e6
10653,549.775305772677,7.983482767369188e6
10654,549.7696735785291,7.9834915580201e6
10655,549.7640416319771,7.9835003458562335e6
10656,549.7584099330207,7.983509130878075e6
10657,549.7527784816601,7.98351791308611e6
10658,549.7471472778952,7.983526692480822e6
10659,549.7415163217262,7.983535469062698e6
10660,549.7358856131528,7.983544242832222e6
10661,549.7302551521752,7.983553013789881e6
10662,549.7246249387935,7.983561781936159e6
10663,549.7189949730074,7.983570547271542e6
10664,549.7133652548171,7.983579309796516e6
10665,549.7077357842225,7.983588069511564e6
10666,549.7021065612236,7.983596826417174e6
10667,549.6964775858205,7.98360558051383e6
10668,549.6908488580132,7.983614331802017e6
10669,549.6852203778017,7.983623080282221e6
10670,549.6795921451859,7.983631825954927e6
10671,549.6739641601658,7.98364056882062e6
10672,549.6683364227415,7.983649308879786e6
10673,549.6627089329129,7.98365804613291e6
10674,549.6570816906801,7.983666780580478e6
10675,549.6514546960431,7.983675512222975e6
10676,549.6458279490017,7.983684241060885e6
10677,549.6402014495562,7.983692967094694e6
10678,549.6345751977065,7.983701690324889e6
10679,549.6289491934524,7.983710410751954e6
10680,549.6233234367941,7.983719128376373e6
10681,549.6176979277316,7.983727843198634e6
10682,549.6120726662648,7.983736555219221e6
10683,549.6064476523937,7.983745264438619e6
10684,549.6008228861184,7.983753970857313e6
10685,549.5951983674389,7.98376267447579e6
10686,549.5895740963551,7.9837713752945345e6
10687,549.5839500728671,7.983780073314031e6
10688,549.5783262969749,7.983788768534766e6
10689,549.5727027686783,7.983797460957224e6
10690,549.5670794879776,7.98380615058189e6
10691,549.5614564548725,7.98381483740925e6
10692,549.5558336693632,7.983823521439791e6
10693,549.5502111314497,7.983832202673995e6
10694,549.5445888411319,7.98384088111235e6
10695,549.53896679841,7.98384955675534e6
10696,549.5333450032837,7.98385822960345e6
10697,549.5277234557532,7.983866899657167e6
10698,549.5221021558185,7.983875566916974e6
10699,549.5164811034795,7.983884231383358e6
10700,549.5108602987362,7.983892893056804e6
10701,549.5052397415888,7.983901551937798e6
10702,549.499619432037,7.983910208026824e6
10703,549.493999370081,7.983918861324368e6
10704,549.4883795557208,7.983927511830915e6
10705,549.4827599889563,7.983936159546951e6
10706,549.4771406697876,7.9839448044729605e6
10707,549.4715215982146,7.983953446609429e6
10708,549.4659027742374,7.983962085956843e6
10709,549.4602841978559,7.9839707225156855e6
10710,549.4546658690701,7.983979356286444e6
10711,549.4490477878802,7.983987987269603e6
10712,549.443429954286,7.983996615465648e6
10713,549.4378123682875,7.984005240875063e6
10714,549.4321950298848,7.984013863498337e6
10715,549.4265779390778,7.98402248333595e6
10716,549.4209610958667,7.984031100388392e6
10717,549.4153445002512,7.984039714656146e6
10718,549.4097281522314,7.984048326139698e6
10719,549.4041120518075,7.984056934839533e6
10720,549.3984961989793,7.984065540756137e6
10721,549.3928805937469,7.984074143889994e6
10722,549.3872652361101,7.984082744241591e6
10723,549.3816501260692,7.984091341811411e6
10724,549.3760352636241,7.984099936599942e6
10725,549.3704206487746,7.984108528607667e6
10726,549.3648062815209,7.984117117835074e6
10727,549.359192161863,7.984125704282646e6
10728,549.3535782898008,7.984134287950869e6
10729,549.3479646653344,7.984142868840229e6
10730,549.3423512884638,7.98415144695121e6
10731,549.3367381591888,7.984160022284298e6
10732,549.3311252775096,7.984168594839979e6
10733,549.3255126434262,7.984177164618738e6
10734,549.3199002569386,7.98418573162106e6
10735,549.3142881180466,7.984194295847429e6
10736,549.3086762267504,7.984202857298333e6
10737,549.3030645830501,7.984211415974256e6
10738,549.2974531869454,7.9842199718756825e6
10739,549.2918420384365,7.9842285250031e6
10740,549.2862311375234,7.984237075356991e6
10741,549.2806204842059,7.984245622937843e6
10742,549.2750100784843,7.984254167746142e6
10743,549.2693999203584,7.98426270978237e6
10744,549.2637900098282,7.984271249047016e6
10745,549.2581803468938,7.984279785540562e6
10746,549.2525709315552,7.984288319263496e6
10747,549.2469617638124,7.984296850216303e6
10748,549.2413528436651,7.984305378399466e6
10749,549.2357441711138,7.984313903813474e6
10750,549.2301357461582,7.984322426458809e6
10751,549.2245275687983,7.984330946335957e6
10752,549.2189196390342,7.9843394634454055e6
10753,549.2133119568658,7.984347977787637e6
10754,549.2077045222932,7.984356489363139e6
10755,549.2020973353164,7.984364998172396e6
10756,549.1964903959353,7.984373504215892e6
10757,549.1908837041499,7.984382007494115e6
10758,549.1852772599602,7.984390508007549e6
10759,549.1796710633664,7.984399005756678e6
10760,549.1740651143682,7.984407500741989e6
10761,549.168459412966,7.984415992963968e6
10762,549.1628539591593,7.984424482423098e6
10763,549.1572487529485,7.984432969119866e6
10764,549.1516437943334,7.984441453054757e6
10765,549.146039083314,7.984449934228256e6
10766,549.1404346198905,7.984458412640849e6
10767,549.1348304040625,7.98446688829302e6
10768,549.1292264358304,7.984475361185256e6
10769,549.1236227151942,7.984483831318041e6
10770,549.1180192421535,7.984492298691861e6
10771,549.1124160167087,7.984500763307202e6
10772,549.1068130388596,7.984509225164548e6
10773,549.1012103086064,7.984517684264384e6
10774,549.0956078259487,7.984526140607197e6
10775,549.0900055908869,7.984534594193472e6
10776,549.0844036034209,7.984543045023693e6
10777,549.0788018635506,7.9845514930983465e6
10778,549.073200371276,7.984559938417917e6
10779,549.0675991265972,7.984568380982891e6
10780,549.0619981295141,7.984576820793753e6
10781,549.0563973800269,7.984585257850988e6
10782,549.0507968781353,7.984593692155082e6
10783,549.0451966238395,7.98460212370652e6
10784,549.0395966171394,7.984610552505787e6
10785,549.0339968580352,7.98461897855337e6
10786,549.0283973465265,7.984627401849752e6
10787,549.0227980826138,7.98463582239542e6
10788,549.0171990662967,7.984644240190859e6
10789,549.0116002975755,7.984652655236553e6
10790,549.0060017764499,7.98466106753299e6
10791,549.0004035029201,7.9846694770806525e6
10792,548.9948054769861,7.984677883880028e6
10793,548.9892076986478,7.9846862879316e6
10794,548.9836101679052,7.984694689235855e6
10795,548.9780128847585,7.9847030877932785e6
10796,548.9724158492074,7.984711483604355e6
10797,548.9668190612522,7.98471987666957e6
10798,548.9612225208926,7.984728266989409e6
10799,548.955626228129,7.984736654564358e6
10800,548.9500301829609,7.984745039394901e6
10801,548.9444343853886,7.984753421481525e6
10802,548.9388388354122,7.984761800824713e6
10803,548.9332435330314,7.984770177424952e6
10804,548.9276484782464,7.984778551282728e6
10805,548.9220536710571,7.984786922398524e6
10806,548.9164591114636,7.984795290772828e6
10807,548.9108647994659,7.984803656406123e6
10808,548.9052707350639,7.984812019298896e6
10809,548.8996769182577,7.984820379451632e6
10810,548.8940833490472,7.984828736864815e6
10811,548.8884900274325,7.984837091538931e6
10812,548.8828969534134,7.984845443474466e6
10813,548.8773041269902,7.984853792671905e6
10814,548.8717115481627,7.984862139131733e6
10815,548.866119216931,7.984870482854436e6
10816,548.860527133295,7.9848788238405e6
10817,548.8549352972548,7.984887162090408e6
10818,548.8493437088104,7.984895497604647e6
10819,548.8437523679615,7.984903830383701e6
10820,548.8381612747086,7.984912160428057e6
10821,548.8325704290514,7.9849204877381995e6
10822,548.8269798309899,7.984928812314614e6
10823,548.8213894805242,7.984937134157785e6
10824,548.8157993776542,7.984945453268199e6
10825,548.8102095223801,7.984953769646342e6
10826,548.8046199147016,7.984962083292697e6
10827,548.7990305546189,7.98497039420775e6
10828,548.793441442132,7.984978702391989e6
10829,548.7878525772408,7.984987007845895e6
10830,548.7822639599453,7.984995310569957e6
10831,548.7766755902456,7.9850036105646575e6
10832,548.7710874681417,7.985011907830484e6
10833,548.7654995936335,7.985020202367921e6
10834,548.759911966721,7.985028494177454e6
10835,548.7543245874044,7.985036783259568e6
10836,548.7487374556835,7.9850450696147485e6
10837,548.7431505715583,7.98505335324348e6
10838,548.7375639350288,7.98506163414625e6
10839,548.7319775460952,7.985069912323541e6
10840,548.7263914047572,7.985078187775841e6
10841,548.7208055110151,7.985086460503634e6
10842,548.7152198648687,7.985094730507405e6
10843,548.709634466318,7.9851029977876395e6
10844,548.7040493153631,7.985111262344824e6
10845,548.6984644120039,7.985119524179442e6
10846,548.6928797562405,7.985127783291981e6
10847,548.6872953480729,7.985136039682924e6
10848,548.6817111875009,7.985144293352758e6
10849,548.6761272745248,7.985152544301967e6
10850,548.6705436091444,7.985160792531038e6
10851,548.6649601913598,7.9851690380404545e6
10852,548.6593770211708,7.985177280830704e6
10853,548.6537940985777,7.985185520902269e6
10854,548.6482114235804,7.985193758255637e6
10855,548.6426289961787,7.985201992891293e6
10856,548.6370468163728,7.985210224809722e6
10857,548.6314648841627,7.98521845401141e6
10858,548.6258831995483,7.98522668049684e6
10859,548.6203017625297,7.9852349042665e6
10860,548.6147205731068,7.985243125320874e6
10861,548.6091396312797,7.985251343660449e6
10862,548.6035589370483,7.985259559285708e6
10863,548.5979784904127,7.985267772197137e6
10864,548.5923982913728,7.9852759823952215e6
10865,548.5868183399288,7.985284189880447e6
10866,548.5812386360803,7.9852923946533e6
10867,548.5756591798278,7.985300596714264e6
10868,548.5700799711709,7.985308796063825e6
10869,548.5645010101098,7.985316992702467e6
10870,548.5589222966445,7.985325186630678e6
10871,548.5533438307748,7.985333377848943e6
10872,548.5477656125009,7.985341566357744e6
10873,548.5421876418229,7.98534975215757e6
10874,548.5366099187405,7.985357935248905e6
10875,548.5310324432539,7.985366115632233e6
10876,548.5254552153631,7.985374293308042e6
10877,548.5198782350681,7.9853824682768155e6
10878,548.5143015023687,7.985390640539039e6
10879,548.5087250172651,7.985398810095198e6
10880,548.5031487797573,7.985406976945778e6
